SG=130
 name=P4/ncc 
 nsym= 16
 spinor=False
symmetries=
1 0 0   0 1 0   0 0 1     0.0 0.0 0.0
-1 0 0   0 -1 0   0 0 1     0.5 0.5 0.0
0 -1 0   1 0 0   0 0 1     0.5 0.0 0.0
0 1 0   -1 0 0   0 0 1     0.0 0.5 0.0
-1 0 0   0 1 0   0 0 -1     0.0 0.5 0.5
1 0 0   0 -1 0   0 0 -1     0.5 0.0 0.5
0 1 0   1 0 0   0 0 -1     0.5 0.5 0.5
0 -1 0   -1 0 0   0 0 -1     0.0 0.0 0.5
-1 0 0   0 -1 0   0 0 -1     0.0 0.0 0.0
1 0 0   0 1 0   0 0 -1     0.5 0.5 0.0
0 1 0   -1 0 0   0 0 -1     0.5 0.0 0.0
0 -1 0   1 0 0   0 0 -1     0.0 0.5 0.0
1 0 0   0 -1 0   0 0 1     0.0 0.5 0.5
-1 0 0   0 1 0   0 0 1     0.5 0.0 0.5
0 -1 0   -1 0 0   0 0 1     0.5 0.5 0.5
0 1 0   1 0 0   0 0 1     0.0 0.0 0.5


 kpoint  A : 0.5 0.5 0.5  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
A1 2    2.0  2.0  0.0  0.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0   0.0  1.0  0.0  0.0  0.5  -0.5  0.0  0.0  0.5  0.5  0.0  0.0  0.0  0.0  0.0  0.0
A2 2    2.0  2.0  0.0  0.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0   0.0  1.0  0.0  0.0  -0.5  0.5  0.0  0.0  0.5  0.5  0.0  0.0  0.0  0.0  0.0  0.0
A3 2    2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  2.0  0.0  0.0   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.5  0.5  0.0  0.0  -0.5  -0.5  0.0  0.0
A4 2    2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  2.0  0.0  0.0   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.5  0.5  0.0  0.0  0.5  0.5  0.0  0.0

 kpoint  GM : 0.0 0.0 0.0  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
GM1+ 1    1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
GM1- 1    1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0
GM2+ 1    1.0  1.0  -1.0  -1.0  1.0  1.0  -1.0  -1.0  1.0  1.0  -1.0  -1.0  1.0  1.0  -1.0  -1.0
GM2- 1    1.0  1.0  -1.0  -1.0  1.0  1.0  -1.0  -1.0  -1.0  -1.0  1.0  1.0  -1.0  -1.0  1.0  1.0
GM3+ 1    1.0  1.0  1.0  1.0  -1.0  -1.0  -1.0  -1.0  1.0  1.0  1.0  1.0  -1.0  -1.0  -1.0  -1.0
GM3- 1    1.0  1.0  1.0  1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  -1.0  1.0  1.0  1.0  1.0
GM4+ 1    1.0  1.0  -1.0  -1.0  -1.0  -1.0  1.0  1.0  1.0  1.0  -1.0  -1.0  -1.0  -1.0  1.0  1.0
GM4- 1    1.0  1.0  -1.0  -1.0  -1.0  -1.0  1.0  1.0  -1.0  -1.0  1.0  1.0  1.0  1.0  -1.0  -1.0
GM5+ 2    2.0  -2.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  -2.0  0.0  0.0  0.0  0.0  0.0  0.0
GM5- 2    2.0  -2.0  0.0  0.0  0.0  0.0  0.0  0.0  -2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0

 kpoint  M : 0.5 0.5 0.0  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
M1 2    2.0  -2.0  0.0  0.0  0.0  0.0  2.0  -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
M2 2    2.0  -2.0  0.0  0.0  0.0  0.0  -2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
M3 2    2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  2.0
M4 2    2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  -2.0  -2.0

 kpoint  Z : 0.0 0.0 0.5  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
Z1 2    2.0  2.0  -2.0  -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
Z2 2    2.0  2.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
Z3 2    2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  2.0  0.0  0.0  0.0  0.0   0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.5  0.5  -0.5  0.5  0.0  0.0  0.0  0.0
Z4 2    2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  2.0  0.0  0.0  0.0  0.0   0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.5  0.5  0.5  -0.5  0.0  0.0  0.0  0.0

 kpoint  R : 0.0 0.5 0.5  : 1 2 5 6 9 10 13 14
R1 2    2.0  0.0  0.0  0.0  0.0  0.0  2.0  0.0   0.0  0.0  0.0  0.0  0.5  0.0  0.5  0.0
R2 2    2.0  0.0  0.0  0.0  0.0  0.0  2.0  0.0   0.0  0.0  0.0  0.0  0.5  0.0  -0.5  0.0

 kpoint  X : 0.0 0.5 0.0  : 1 2 5 6 9 10 13 14
X1 2    2.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0
